TransactionID,CustomerName,TextileType,Category,Region,SalespersonName,OrderDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod
728,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/2/2024,779,10.41,8109.39,Credit Card
729,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,8/31/2024,799,11.97,9564.03,Cash
730,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/20/2024,205,5.44,1115.2,Credit Card
731,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/3/2024,743,6.39,4747.77,Bank Transfer
732,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/20/2024,423,22.15,9369.45,PayPal
733,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/15/2024,170,9.29,1579.3,Cash
734,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,John Doe,9/10/2024,239,27.31,6527.09,PayPal
735,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,8/30/2024,174,10.69,1860.06,Credit Card
736,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/27/2024,921,20.43,18816.03,Cash
737,XYZ Apparel,Denim,Natural Fibers,Europe,John Doe,8/31/2024,106,28.57,3028.42,PayPal
738,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Jane Smith,9/8/2024,428,26.41,11303.48,Bank Transfer
739,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/20/2024,639,6.17,3942.63,PayPal
740,XYZ Apparel,Denim,Blended Fabrics,North America,Jane Smith,8/26/2024,271,16.96,4596.16,Bank Transfer
741,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,9/5/2024,855,14.01,11978.55,PayPal
742,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/17/2024,866,21.69,18783.54,Credit Card
743,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,9/12/2024,920,26.64,24508.8,Credit Card
744,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,9/13/2024,164,21.2,3476.8,Credit Card
745,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/4/2024,523,24.98,13064.54,Credit Card
746,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/3/2024,101,6.14,620.14,Bank Transfer
747,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/3/2024,853,18.54,15814.62,Bank Transfer
748,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/13/2024,668,12.72,8496.96,Bank Transfer
749,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/14/2024,969,28.06,27190.14,PayPal
750,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Jane Smith,8/27/2024,558,17.12,9552.96,Credit Card
751,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,8/26/2024,753,19.47,14660.91,Credit Card
752,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/8/2024,760,26.34,20018.4,Cash
753,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/18/2024,681,15.33,10439.73,PayPal
754,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/18/2024,190,15.09,2867.1,Bank Transfer
755,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,John Doe,9/1/2024,955,28.17,26902.35,Bank Transfer
756,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/18/2024,943,18.46,17407.78,PayPal
757,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/17/2024,190,7.37,1400.3,Cash
758,ABC Textiles,Silk Fabric,Blended Fabrics,North America,John Doe,8/27/2024,807,13.44,10846.08,Bank Transfer
759,ABC Textiles,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/7/2024,426,13.57,5780.82,Bank Transfer
760,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,9/10/2024,929,5.38,4998.02,Credit Card
761,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/10/2024,482,14.47,6974.54,Credit Card
762,ABC Textiles,Denim,Natural Fibers,North America,Mike Johnson,9/5/2024,612,23.73,14522.76,Credit Card
763,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,9/3/2024,479,11.04,5288.16,Cash
764,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/25/2024,522,26.04,13592.88,Bank Transfer
765,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/31/2024,900,21.33,19197,PayPal
766,XYZ Apparel,Denim,Natural Fibers,Asia,Mike Johnson,8/27/2024,819,9.14,7485.66,PayPal
767,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/12/2024,974,9.34,9097.16,Cash
768,XYZ Apparel,Denim,Blended Fabrics,Asia,John Doe,9/5/2024,772,29.03,22411.16,Bank Transfer
769,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,John Doe,9/8/2024,900,10.11,9099,Credit Card
770,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Jane Smith,9/12/2024,208,16.75,3484,PayPal
771,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/6/2024,968,27.76,26871.68,PayPal
772,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,9/4/2024,909,7.04,6399.36,Bank Transfer
773,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,9/14/2024,980,11.39,11162.2,PayPal
774,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/13/2024,155,26.31,4078.05,Cash
775,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,8/25/2024,528,13.37,7059.36,Credit Card
776,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,8/30/2024,248,10.58,2623.84,Credit Card
777,ABC Textiles,Silk Fabric,Blended Fabrics,North America,John Doe,9/1/2024,245,28.54,6992.3,PayPal
778,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/7/2024,911,11.15,10157.65,Bank Transfer
779,XYZ Apparel,Denim,Blended Fabrics,North America,Mike Johnson,8/31/2024,244,17.63,4301.72,Bank Transfer
780,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/3/2024,770,13.74,10579.8,Bank Transfer
781,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/5/2024,539,10.71,5772.69,Bank Transfer
782,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,8/29/2024,835,9.62,8032.7,Credit Card
783,ABC Textiles,Silk Fabric,Natural Fibers,North America,Jane Smith,9/13/2024,287,7.78,2232.86,Credit Card
784,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,8/27/2024,616,11.67,7188.72,Cash
785,XYZ Apparel,Denim,Natural Fibers,Europe,John Doe,9/6/2024,650,18.15,11797.5,Credit Card
786,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/20/2024,424,8.06,3417.44,PayPal
787,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/12/2024,404,18.92,7643.68,Credit Card
788,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,9/14/2024,325,26.24,8528,Credit Card
789,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/9/2024,518,25.47,13193.46,Credit Card
790,XYZ Apparel,Denim,Natural Fibers,Asia,Mike Johnson,8/27/2024,623,28.47,17736.81,Bank Transfer
791,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/3/2024,634,20.61,13066.74,Credit Card
792,XYZ Apparel,Denim,Blended Fabrics,North America,Mike Johnson,9/8/2024,553,6.91,3821.23,Bank Transfer
793,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,Jane Smith,8/26/2024,542,7.46,4043.32,Cash
794,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/4/2024,767,21.12,16199.04,Credit Card
795,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/16/2024,495,29.7,14701.5,Bank Transfer
796,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,8/31/2024,725,25.26,18313.5,PayPal
797,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/29/2024,188,22.29,4190.52,Cash
798,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/17/2024,525,29.24,15351,PayPal
799,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/27/2024,797,8.05,6415.85,Bank Transfer
800,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/20/2024,598,28.37,16965.26,Credit Card
801,XYZ Apparel,Denim,Blended Fabrics,North America,Mike Johnson,8/27/2024,456,18.69,8522.64,Credit Card
802,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/22/2024,944,16.55,15623.2,Cash
803,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,9/8/2024,781,17.54,13698.74,Bank Transfer
804,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/19/2024,428,11.08,4742.24,PayPal
805,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/11/2024,477,26.01,12406.77,Bank Transfer
806,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/19/2024,508,7.78,3952.24,Bank Transfer
807,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/17/2024,158,21.17,3344.86,Credit Card
808,ABC Textiles,Denim,Blended Fabrics,Asia,Mike Johnson,9/7/2024,368,15.01,5523.68,Credit Card
809,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,John Doe,9/4/2024,764,17.53,13392.92,Credit Card
810,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,8/30/2024,664,29.65,19687.6,Credit Card
811,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/14/2024,117,7.55,883.35,Bank Transfer
812,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,8/31/2024,655,11.32,7414.6,Bank Transfer
813,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,8/26/2024,618,18.04,11148.72,PayPal
814,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/14/2024,597,7.13,4256.61,Bank Transfer
815,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/19/2024,871,10.95,9537.45,PayPal
816,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,8/31/2024,171,16.39,2802.69,Credit Card
817,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/6/2024,131,8.67,1135.77,Bank Transfer
818,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,9/4/2024,655,5.68,3720.4,PayPal
819,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/10/2024,464,17.85,8282.4,Bank Transfer
820,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,8/24/2024,147,25.93,3811.71,PayPal
821,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,9/21/2024,940,9.19,8638.6,Credit Card
822,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/15/2024,206,18.5,3811,PayPal
823,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/9/2024,958,23.67,22675.86,Credit Card
824,ABC Textiles,Denim,Natural Fibers,Europe,Jane Smith,9/15/2024,311,27.96,8695.56,Bank Transfer
825,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/21/2024,311,9.69,3013.59,PayPal
826,ABC Textiles,Denim,Natural Fibers,North America,Mike Johnson,8/29/2024,293,21.87,6407.91,Cash
827,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/10/2024,412,7.66,3155.92,Credit Card
828,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,9/8/2024,905,16.7,15113.5,Cash
829,ABC Textiles,Woolen Fabric,Natural Fibers,North America,John Doe,9/7/2024,616,19.08,11753.28,PayPal
830,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/6/2024,833,10.83,9021.39,Cash
831,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/21/2024,147,24.21,3558.87,PayPal
832,XYZ Apparel,Denim,Blended Fabrics,North America,John Doe,9/19/2024,675,29.27,19757.25,PayPal
833,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,9/21/2024,332,18.23,6052.36,PayPal
834,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/9/2024,556,25.96,14433.76,Cash
835,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/26/2024,747,6.34,4735.98,PayPal
836,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,8/26/2024,968,25.96,25129.28,PayPal
837,XYZ Apparel,Denim,Natural Fibers,Asia,Mike Johnson,9/21/2024,160,27.9,4464,PayPal
838,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/15/2024,372,21.25,7905,PayPal
839,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,8/29/2024,620,11.95,7409,Cash
840,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,8/30/2024,740,28.21,20875.4,PayPal
841,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,John Doe,8/25/2024,1000,10.5,10500,PayPal
842,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Jane Smith,9/14/2024,930,7.2,6696,Bank Transfer
843,ABC Textiles,Denim,Natural Fibers,North America,John Doe,9/6/2024,397,28.15,11175.55,Bank Transfer
844,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/7/2024,439,6.29,2761.31,PayPal
845,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,9/14/2024,500,28.74,14370,Credit Card
846,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/31/2024,856,19.45,16649.2,Credit Card
847,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/21/2024,632,18.84,11906.88,PayPal
848,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/8/2024,705,5.96,4201.8,Cash
849,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/24/2024,350,16.62,5817,Credit Card
850,ABC Textiles,Silk Fabric,Natural Fibers,North America,John Doe,9/10/2024,169,7.54,1274.26,Credit Card
851,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/22/2024,614,28.37,17419.18,Bank Transfer
852,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/3/2024,665,9.6,6384,Credit Card
853,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,8/30/2024,620,29.32,18178.4,PayPal
854,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Jane Smith,8/28/2024,551,12.7,6997.7,Bank Transfer
855,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/11/2024,148,27.41,4056.68,Credit Card
856,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/4/2024,589,29.25,17228.25,PayPal
857,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,John Doe,9/3/2024,478,18.11,8656.58,PayPal
858,ABC Textiles,Denim,Blended Fabrics,Europe,Mike Johnson,9/7/2024,187,10.32,1929.84,Cash
859,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,9/20/2024,456,20.48,9338.88,Bank Transfer
860,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/11/2024,441,7.39,3258.99,Bank Transfer
861,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/5/2024,517,10.5,5428.5,PayPal
862,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,8/29/2024,150,24.55,3682.5,Cash
863,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/26/2024,664,9.46,6281.44,Cash
864,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/21/2024,268,14.81,3969.08,Credit Card
865,ABC Textiles,Denim,Natural Fibers,Europe,John Doe,9/13/2024,750,5.54,4155,PayPal
866,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,8/30/2024,951,20.84,19818.84,Credit Card
867,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/9/2024,555,12.77,7087.35,PayPal
868,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,8/26/2024,495,16.88,8355.6,Credit Card
869,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/5/2024,707,21.14,14945.98,Cash
870,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/31/2024,290,27.51,7977.9,PayPal
871,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/11/2024,725,15.64,11339,Credit Card
872,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/27/2024,491,9.25,4541.75,Bank Transfer
873,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Jane Smith,9/20/2024,832,18.32,15242.24,Bank Transfer
874,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,8/27/2024,619,6.28,3887.32,Credit Card
875,XYZ Apparel,Denim,Natural Fibers,Europe,Jane Smith,9/10/2024,118,19.06,2249.08,PayPal
876,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/25/2024,446,24.46,10909.16,Credit Card
877,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,John Doe,8/27/2024,166,9.99,1658.34,Cash
878,XYZ Apparel,Denim,Blended Fabrics,Asia,Mike Johnson,9/9/2024,538,19.18,10318.84,Credit Card
879,XYZ Apparel,Denim,Natural Fibers,Europe,John Doe,9/16/2024,887,19.29,17110.23,Bank Transfer
880,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,9/7/2024,505,17.72,8948.6,Cash
881,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/15/2024,577,21.84,12601.68,Credit Card
882,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Jane Smith,8/29/2024,155,15.84,2455.2,Credit Card
883,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/16/2024,115,14.58,1676.7,PayPal
884,ABC Textiles,Silk Fabric,Natural Fibers,North America,John Doe,9/18/2024,358,16.97,6075.26,Credit Card
885,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,John Doe,9/11/2024,581,26.7,15512.7,Cash
886,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/22/2024,689,22.44,15461.16,PayPal
887,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,8/26/2024,811,25.92,21021.12,PayPal
888,ABC Textiles,Silk Fabric,Natural Fibers,Europe,Jane Smith,8/30/2024,501,27.69,13872.69,PayPal
889,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/17/2024,641,14.27,9147.07,Credit Card
890,ABC Textiles,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/7/2024,668,20,13360,Cash
891,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Jane Smith,9/8/2024,333,19.53,6503.49,Credit Card
892,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Mike Johnson,9/14/2024,745,11.95,8902.75,PayPal
893,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,8/29/2024,289,26.22,7577.58,PayPal
894,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Jane Smith,9/11/2024,879,7.62,6697.98,PayPal
895,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Mike Johnson,8/24/2024,804,27.11,21796.44,Cash
896,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/18/2024,573,11.77,6744.21,Bank Transfer
897,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/9/2024,833,8.56,7130.48,Bank Transfer
898,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,John Doe,9/20/2024,967,20.59,19910.53,Cash
899,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,8/27/2024,146,9.71,1417.66,PayPal
900,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/9/2024,658,27.62,18173.96,PayPal
901,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/9/2024,616,29.74,18319.84,Bank Transfer
902,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/2/2024,882,21.39,18865.98,Cash
903,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/14/2024,663,8.65,5734.95,Credit Card
904,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/5/2024,788,23.59,18588.92,PayPal
905,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/18/2024,437,12.29,5370.73,Credit Card
906,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/10/2024,163,7.49,1220.87,PayPal
907,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/9/2024,831,28.65,23808.15,Bank Transfer
908,ABC Textiles,Cotton Fabric,Natural Fibers,North America,John Doe,9/19/2024,797,5.79,4614.63,Bank Transfer
909,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/7/2024,181,29.62,5361.22,Bank Transfer
910,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/28/2024,565,25.74,14543.1,PayPal
911,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/6/2024,437,20.26,8853.62,Bank Transfer
912,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/13/2024,484,19.15,9268.6,Bank Transfer
913,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,John Doe,8/31/2024,207,19.53,4042.71,PayPal
914,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/6/2024,771,22.79,17571.09,Cash
915,ABC Textiles,Denim,Blended Fabrics,Europe,Mike Johnson,9/13/2024,529,9.56,5057.24,Bank Transfer
916,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,9/22/2024,918,26.91,24703.38,Bank Transfer
917,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/21/2024,383,11.01,4216.83,Bank Transfer
918,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,8/26/2024,944,21.62,20409.28,Bank Transfer
919,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/11/2024,777,25.08,19487.16,PayPal
920,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,John Doe,8/31/2024,995,18.57,18477.15,Cash
921,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/7/2024,665,25,16625,Credit Card
922,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,8/25/2024,746,24.58,18336.68,Credit Card
923,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/13/2024,384,15.36,5898.24,Credit Card
924,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/18/2024,552,11.44,6314.88,Credit Card
925,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/15/2024,565,16.75,9463.75,Bank Transfer
926,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,9/8/2024,751,29.6,22229.6,Bank Transfer
927,ABC Textiles,Denim,Natural Fibers,Europe,Mike Johnson,9/15/2024,655,6.51,4264.05,PayPal
928,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,8/30/2024,357,13.65,4873.05,Credit Card
929,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,John Doe,8/25/2024,956,17.7,16921.2,PayPal
930,XYZ Apparel,Denim,Natural Fibers,Asia,Jane Smith,9/15/2024,921,17.34,15970.14,Credit Card
931,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,9/2/2024,617,28.86,17806.62,Credit Card
932,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/10/2024,516,20.71,10686.36,Credit Card
933,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/3/2024,898,25.21,22638.58,Credit Card
934,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/22/2024,815,12.32,10040.8,Bank Transfer
935,ABC Textiles,Silk Fabric,Blended Fabrics,Europe,Mike Johnson,9/2/2024,835,29.24,24415.4,Credit Card
936,XYZ Apparel,Denim,Natural Fibers,North America,John Doe,9/18/2024,824,28.66,23615.84,PayPal
937,XYZ Apparel,Denim,Blended Fabrics,North America,Jane Smith,8/30/2024,381,28.71,10938.51,Bank Transfer
938,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,8/29/2024,445,17.03,7578.35,Cash
939,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,8/27/2024,273,17.71,4834.83,Cash
940,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/21/2024,249,19.94,4965.06,PayPal
941,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/19/2024,732,15.12,11067.84,Cash
942,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,8/29/2024,252,9.84,2479.68,Credit Card
943,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,8/27/2024,861,7.15,6156.15,Bank Transfer
944,ABC Textiles,Silk Fabric,Natural Fibers,North America,John Doe,8/28/2024,610,12.98,7917.8,PayPal
